source,sentence_id,sentence_text
Leipzig_deu_news_2023_1M,538971,Gefragt nach der Technologie mit dem größten Einfluss auf die Digitalisierung wird Glasfaser klar als Nummer eins gesehen.
Leipzig_deu_news_2023_1M,541561,"Geht es um künstliche Intelligenz, ist Elon Musk für einmal nicht in einer Pionierrolle."
Leipzig_deu_news_2023_1M,542376,Gemeindebund will nur noch digital umsetzbare GesetzeDer Städte- und Gemeindebund fordert einen Digitalisierungsvorbehalt für alle neuen Gesetze.
Leipzig_deu_news_2023_1M,543161,"Gemeint sind Schleswig-Holstein, das sich federführend für alle Bundesländer um die Digitalisierung des Wohngeldverfahrens kümmert, und Mecklenburg-Vorpommern, das die Digitalisierung der Bauanträge betreut."
Leipzig_deu_news_2023_1M,543499,"Genau das will das Haus der Digitalisierung mit seinen schier unendlichen, virtuellen Weiten auch."
Leipzig_deu_news_2023_1M,543937,"Genau so soll Digitalisierung funktionieren: Einerseits Vereinfachungen bringen, andererseits den Schutz der persönlichen Daten sicherstellen.“"
Leipzig_deu_news_2023_1M,544254,Generative KI wird den Arbeitsmarkt umkrempeln.
Leipzig_deu_news_2023_1M,544255,"Generative künstliche Intelligenz gilt als bahnbrechende Technologie mit dem Potenzial, diverse Branchen nachhaltig zu verändern."
Leipzig_deu_news_2023_1M,544256,Generative künstliche Intelligenz (KI) befindet sich im Gartner Hype Cycle for Emerging Technologies 2023 auf dem Peak der hohen Erwartungen.
Leipzig_deu_news_2023_1M,544876,"Geplante Kürzungen in der Arbeitsmarktpolitik der Jobcenter seien zudem zurückgenommen worden, sagte Grünen-Haushälter Markus Kurth am Freitagmorgen (17. November) der Nachrichtenagentur Reuters."
Leipzig_deu_news_2023_1M,545461,Gerade die Integration von Geflüchteten in den Arbeitsmarkt ist für die Arbeitsagentur ein bestimmendes Thema.
Leipzig_deu_news_2023_1M,545676,"Gerade haben wir es mit einem exponenziellen Wachstum zu tun, das gab es auch in der Automatisierungswelle der 1980er Jahre nicht."
Leipzig_deu_news_2023_1M,545800,Gerade in den letzten drei Jahren ist die Digitalisierung sehr bedeutend geworden.
Leipzig_deu_news_2023_1M,545880,«Gerade in einer flexiblen Arbeitswelt kommt der Erfassung der geleisteten Arbeitszeiten eine besondere Bedeutung zu.»
Leipzig_deu_news_2023_1M,545927,"Gerade in Zeiten des dezentralen Arbeitens und der Digitalisierung suchen viele Unternehmen nach Lösungen, die den Arbeitsalltag vereinfachen."
Leipzig_deu_news_2023_1M,545964,"Gerade jetzt braucht es Mut zur Digitalisierung."""
Leipzig_deu_news_2023_1M,547317,"Gespannt warten Investoren aber vor allem auf den US-Arbeitsmarktbericht am Freitag, der wichtig für die Geldpolitik der US-Notenbank Fed ist."
Leipzig_deu_news_2023_1M,547742,"""Gestützt wird das durch einen robusten Arbeitsmarkt, ein steigendes Vertrauen und eine Erholung der realen Einkommen"", hieß es dazu."
Leipzig_deu_news_2023_1M,547917,Gesundheitspolitiker und Arzt Janosch Dahmen über persönliche Vorteile der Digitalisierung und Chancen für die Forschung.
Leipzig_deu_news_2023_1M,548061,"Getriggert wurde diese Nachfrage aber sicherlich durch das ChatGPT-Thema, weil Künstliche Intelligenz dadurch in aller Munde ist."
Leipzig_deu_news_2023_1M,550324,Gleichzeitig findet über die Arbeitswelten eine Identifikation der Mitarbeitenden mit dem Unternehmen statt.
Leipzig_deu_news_2023_1M,550503,"Gleichzeitig ist die Rezession in den Betrieben massiv zu spüren, viele Unternehmen müssen Arbeitsplätze abbauen, was sich auch in den aktuellen Arbeitsmarktdaten zeigt“."
Leipzig_deu_news_2023_1M,551624,"Goebel kritisierte, Innenministerin Nancy Faeser (SPD) habe kein Interesse an der Digitalisierung der Verwaltung gezeigt."
Leipzig_deu_news_2023_1M,551695,"Goldin habe ""unser Verständnis für die Situation von Frauen auf dem Arbeitsmarkt"" verbessert, begründete das Nobelkomitee in Stockholm die Entscheidung."
Leipzig_deu_news_2023_1M,551942,"Google Search führt generative künstliche Intelligenz in Brasilien einAm Mittwoch (8.) hat Google ein neues Tool der künstlichen Intelligenz namens ""Generative Search Experience"" (oder Experiência Generativa de …"
Leipzig_deu_news_2023_1M,551948,"Googles Ex-Chef: Künstliche Intelligenz könnte ""viel, viele, viele Leute töten"""
Leipzig_deu_news_2023_1M,551968,Google und Microsoft wollen künstliche Intelligenz in ihre Suchmaschinen einbinden – und sie so definitiv zum Mainstream machen.
Leipzig_deu_news_2023_1M,552601,"Greifen da ein, wo die Automatisierung an die Grenzen stößt."
Leipzig_deu_news_2023_1M,553378,"Grösser werden aber die Konjunktursorgen, weshalb nun bereits der US-Arbeitsmarktbericht am Karfreitag ins Blickfeld rückt."
Leipzig_deu_news_2023_1M,553442,"""Großes Potenzial bietet aus meiner Sicht die zunehmende Digitalisierung"", sagte Philippi."
Leipzig_deu_news_2023_1M,553443,Großes Potenzial für künstliche Intelligenzkünstliche Intelligenz sehen die Analysten auch in der Softwareentwicklung.
Leipzig_deu_news_2023_1M,553654,Größten Anteil daran hat die viel besungene Künstliche Intelligenz (KI).
Leipzig_deu_news_2023_1M,554002,"Grund dafür waren Umsatzeinbrüche, zu denen Künstliche Intelligenz maßgeblich beitrug."
Leipzig_deu_news_2023_1M,554118,Gründe waren die strukturell hohe Nachfrage nach Digitalisierungslösungen besonders bei Versicherungen und Banken sowie positive Währungseffekte.
Leipzig_deu_news_2023_1M,554829,Grundsätzlich wird künstliche Intelligenz seit vielen Jahren an den Kapitalmärkten eingesetzt.
Leipzig_deu_news_2023_1M,555210,"Grünen-Stadtrat Norbert Großklaus wies auf fünf nicht besetzte Stellen im Fachbereich Digitalisierung hin und fragte, was alles getan werden konnte, um Fachleute zu finden."
Leipzig_deu_news_2023_1M,556851,Haben die Menschen da noch Lust auf Digitalisierung?
Leipzig_deu_news_2023_1M,557572,"Halle (dpa/sa) - Das Frühjahr kommt näher, doch die erwartete Belebung des Arbeitsmarktes lässt noch auf sich warten."
Leipzig_deu_news_2023_1M,558309,"Hände, Finger und die korrekte Darstellung von dreidimensionalen Gesten sind auch für moderne künstliche Intelligenzen (KIs) immer noch ein Problem, da sie genaue Angaben betreffend die abgebildete Räumlichkeit voraussetzen, die nicht vorhanden sind."
Leipzig_deu_news_2023_1M,558325,"Handelsverband bedauert, dass die reformbedürftige Arbeitsmarktsituation in den Augen der Arbeiterkammer-Chefin für eine Aschermittwochsrede herhalten muss."
Leipzig_deu_news_2023_1M,558479,Handwerkspräsident Jörg Dittrich spricht sich für eine unkompliziertere Integration von Geflüchteten in den Arbeitsmarkt aus.
Leipzig_deu_news_2023_1M,558609,"Hannes Gsellmann, Geschäftsführer der Iventa Personalberatung Österreich, spricht über den sich verändernden Arbeitsmarkt."
Leipzig_deu_news_2023_1M,558822,"Hansen betonte, auf dem Arbeitsmarkt sei weiterhin viel Bewegung."
Leipzig_deu_news_2023_1M,559080,"Haris Stavratis und seine Kollegin Chrysoula im Stakkato: ""Die Wirtschaft weiter stärken, die Digitalisierung der Staatsverwaltung vollenden, die restriktive Flüchtlings- und Migrationspolitik fortsetzen."""
Leipzig_deu_news_2023_1M,560494,"Häufig ging es um Digitalisierung, Schulpolitik und den öffentlichen Nahverkehr."
Leipzig_deu_news_2023_1M,562354,"Herausforderungen, wie der Klimawandel, die Digitalisierung, Wohnungsmangel oder die effektive Vermögensbildung für alle."
Leipzig_deu_news_2023_1M,562452,Herbert Leidenfrost blickt auf ein positives Jahr am Arbeitsmarkt zurück.
Leipzig_deu_news_2023_1M,562993,"Herr Zsedényi, seit März gibt es eine Arbeitsmarktzulage."
Leipzig_deu_news_2023_1M,563506,"Heuer ist geplant, mindestens 51,7 Prozent an arbeitsmarktpolitischen Fördermitteln für Frauen aufzuwenden."
Leipzig_deu_news_2023_1M,563631,"Heute aber erleben wir Künstliche Intelligenz, gigantische Rechnerkapazität, lernende Maschinen und riesige Unternehmen wie Amazon, Google oder Wal-Mart, die teilweise wie Planwirtschaften funktionieren."
Leipzig_deu_news_2023_1M,563662,Heute arbeitet der 35-Jährige als Coach und spricht auf Unternehmens-Workshops und Konferenzen über Mensch-zu-Mensch-Beziehungen in Zeiten der Digitalisierung.
Leipzig_deu_news_2023_1M,563740,Heute blicken Anleger auf den Bericht zum US-Arbeitsmarkt.
Leipzig_deu_news_2023_1M,564273,"Heute kämpft die ausgebildete, gesundheitlich gehandicapte Bürokauffrau darum, am Arbeitsmarkt in mehr als nur kurzfristigen Jobs Fuß zu fassen."
Leipzig_deu_news_2023_1M,564391,"Heute, Montag, geht es nach dem Frühstück mit den Beratungen weiter: Arbeitsmarkt, Pflege, Wohnen."
Leipzig_deu_news_2023_1M,564462,Heute präsentiert der Europäische Rechnungshof (ERH) seinen Sonderbericht zur Digitalisierung der Verwaltung von EU-Mitteln im Haushaltskontrollausschuss des Europaparlaments.
Leipzig_deu_news_2023_1M,565917,"Hierfür müssen Anwender keine Automatisierung programmieren, sondern aktivieren unter Auswertung – Stromsparen – einfach die Option Standby eliminieren mit Angabe des gewünschten Wattwerts."
Leipzig_deu_news_2023_1M,566777,"Hier kann sich jeder darüber informieren, wo Chancen auf dem Ausbildungs- und Arbeitsmarkt der Zukunft sind."
Leipzig_deu_news_2023_1M,566829,Hier kommen künstliche Intelligenz und Automatisierung ins Spiel.
Leipzig_deu_news_2023_1M,566951,Hier können Sie aber sich die durch Künstliche Intelligenz erschaffene Version ansehen.
Leipzig_deu_news_2023_1M,567183,"Hiermit, in dem Hype um Künstliche Intelligenz, trifft Autor Schneider den Nerv der Zeit und unterhält gleichermaßen."
Leipzig_deu_news_2023_1M,567213,Hier müsse das Strafrecht mit der zunehmenden Digitalisierung Schritt halten.
Leipzig_deu_news_2023_1M,567269,Hier muss sich das EU-Parlament unbedingt durchsetzen und auch wichtige Elemente wie Gewalt in der Arbeitswelt unbedingt in das finale Gesetz hineinverhandeln.“
Leipzig_deu_news_2023_1M,567410,Hier schreibt Ihnen regelmäßig unser Politikredakteur Klaus Geiger – unterstützt durch künstliche Intelligenz (KI).
Leipzig_deu_news_2023_1M,568200,"Hier wird gezeigt, wie Versionskontrollen mit Git umgesetzt und Linux-Automatisierungen mit Hilfe von Shell-Skripten durchgeführt werden."
Leipzig_deu_news_2023_1M,568253,Hier wolle man die individuellen Wünsche und Bedürfnisse der Arbeitnehmer mit den vorhandenen Möglichkeiten sowie den Anforderungen von Arbeitgebern und Arbeitsmarkt zusammenbringen.
Leipzig_deu_news_2023_1M,568929,"Hinsichtlich der Bindung von Mitarbeitenden werden Betriebe mit Nachhaltigkeitsanspruch und entsprechenden Jobangeboten zukünftig am Arbeitsmarkt die Nase vorn haben, ist die Beratungsfirma überzeugt."
Leipzig_deu_news_2023_1M,568939,"Hinsichtlich der Rentenversicherung und des Arbeitsmarkts bestehe in den neuen Bundesländern weiterhin Bedarf an einer Finanzierung, betonte das Gericht."
Leipzig_deu_news_2023_1M,569192,"Hinter diesem kryptischen Namen verbirgt sich die künstliche Intelligenz, die vom Tech-Giganten Meta, dem Mutter-Konzern von Facebook und Co., ins Leben gerufen wurde."
Leipzig_deu_news_2023_1M,570205,"Hinzu komme die überaus unglückliche Situation, dass Träger kein Personal mehr rekrutieren können, denn es gebe schlichtweg nicht genügend Erzieherinnen und Erzieher auf dem Arbeitsmarkt."
Leipzig_deu_news_2023_1M,570434,"""Hinzu kommt, dass der Arbeitsmarkt es zulässt, dass veränderungswillige Bewerbende auf die perfekte Stelle warten."""
Leipzig_deu_news_2023_1M,571038,"HOCHTAUNUS - Zuweilen mag man an der Digitalisierung zweifeln, etwa wenn man bei einem Telefonat mit einer Behörde gerade wieder mit der Blechbüchse spricht."
Leipzig_deu_news_2023_1M,572030,"Homeoffice und Künstliche Intelligenz, flexible Arbeitszeiten bei variabler Bezahlung in sinnerfüllenden Jobs für nachhaltig orientierte Unternehmen - am Arbeitsmarkt findet gerade eine Revolution statt."
Leipzig_deu_news_2023_1M,572575,Hubertus Heil zur Arbeitsmarktintegration von Flüchtlingen: „Wir werden nicht immer Traumjobs finden“
Leipzig_deu_news_2023_1M,573071,"Hunt erklärte, derzeit seien rund 300 000 weniger Menschen auf dem britischen Arbeitsmarkt beschäftigt als vor der Pandemie."
Leipzig_deu_news_2023_1M,574801,"Ich bin zuversichtlich, dass die Digitalisierung der Schlüssel zu Transparenz und Rechenschaftspflicht ist“, schrieb er."
Leipzig_deu_news_2023_1M,576367,"Ich glaube aber, dass unsere Verhandlungsmacht durchaus wächst mit der Arbeitsmarkt- und Fachkräfteentwicklung."
Leipzig_deu_news_2023_1M,580515,"Ich musste zeitgleich zügig Vertretungen für meine Themen wie Digitalisierung, Geldwäsche oder Kryptowährungen organisieren."
Leipzig_deu_news_2023_1M,583255,"IF Metall hält dem neben dem Bestehen auf dem schwedischen Arbeitsmarktmodell entgegen, dass die Tesla-Beschäftigten tatsächlich zu schlechteren Bedingungen arbeiten würden, als sie der Automobilindustrie-Tarifvertrag bietet."
Leipzig_deu_news_2023_1M,584815,"Ihre inhaltlichen Schwerpunkte sind IT-Karriere und -Arbeitsmarkt, Führung, digitale Transformation, Diversity und Sustainability."
Leipzig_deu_news_2023_1M,584816,"Ihre inhaltlichen Schwerpunkte sind IT-Karriere und -Arbeitsmarkt, Führung, New Work und Diversity."
Leipzig_deu_news_2023_1M,584875,Ihre Klienten gehen so den essenziellen und dringend notwendigen Schritt der Digitalisierung.
Leipzig_deu_news_2023_1M,586951,Ihr wollt mehr Automatisierung in euer Leben bringen?
Leipzig_deu_news_2023_1M,587076,I.“ ist dabei die Abkürzung für Artificial Intelligence und damit die englische Übersetzung für künstliche Intelligenz (KI).
Leipzig_deu_news_2023_1M,587776,Im Anschluss diskutieren die beiden Staatspräsidenten in einer Gesprächsrunde im Forum am Schlosspark Ludwigsburg vor Publikum über das Thema „Künstliche Intelligenz“.
Leipzig_deu_news_2023_1M,588258,"Im Auftrag der Jobcenter führen wir ein berufliches Bildungsangebot zur aktiven Integration in den Arbeitsmarkt durch und bieten ein Ukraine-Café als lockeren Treff zum Austausch in der Community an“, sagt Schönrock."
Leipzig_deu_news_2023_1M,588502,Im Bad Breisiger Rathaus ist die Digitalisierung auf dem Vormarsch - davon soll auch der Straßenverkehr profitieren.
Leipzig_deu_news_2023_1M,589083,Im Blick stehen in dieser Woche Unternehmen mit Schwerpunkt Künstliche Intelligenz (KI).
Leipzig_deu_news_2023_1M,589684,Im Dezember zeigte sich der Arbeitsmarkt den Angaben zufolge ebenfalls robust.
Leipzig_deu_news_2023_1M,590037,Im ehemaligen Siloturm der Brauerei soll das „Künstliche Intelligenz Labor Eifel“ alias Kilei entstehen.
Leipzig_deu_news_2023_1M,590332,"Im Entwurf für ein Gesetz zur Beschleunigung der Digitalisierung des Gesundheitswesens (Digital-Gesetz) ist vorgesehen, dass Versicherten künftig automatisch von ihrer Krankenkasse eine ePA zur Verfügung gestellt werden soll."
Leipzig_deu_news_2023_1M,592175,"Im Gegensatz zur Exzellenz, die in dem Orden vertreten sei, sei Künstliche Intelligenz noch Mittelmaß."
Leipzig_deu_news_2023_1M,593094,"Im günstigsten Fall könne bei ihnen die Wiedereingliederung in den ersten Arbeitsmarkt erfolgen, oft sei aber das große Ziel, dass sie (ehrenamtlich) einer regelmäßigen Beschäftigung nachgehen."
Leipzig_deu_news_2023_1M,593217,"Im Haupt- Finanz- und Digitalisierungsausschuss erläuterte Erdle mit Blick auf die Agri-Photovoltaik diverse Möglichkeiten, Sonnenstrom einzufangen, auch im Hochtaunuskreis."
Leipzig_deu_news_2023_1M,593429,"Im Herbst vergangenen Jahres meldete die Dienstleistungsgewerkschaft Verdi Vollzug: Gemeinsam mit den Beschäftigten des schwedischen Textilkonzerns H&M war es gelungen, den ersten Digitalisierungstarifvertrag für den Handel in Deutschland abzuschließen."
Leipzig_deu_news_2023_1M,593911,"Im internationalen Vergleich wird hierzulande im Unterricht auffallend wenig gelesen, die Texte sprechen die Kinder nicht an, die individuelle Förderung ist unzureichend, die Möglichkeiten der Digitalisierung bleiben oft ungenutzt."
Leipzig_deu_news_2023_1M,595713,"Im Koalitionsvertrag der Ampel-Partner war eine „Superabschreibung“ für Investitionen in Klimaschutz, aber auch Digitalisierungsmaßnahmen vorgesehen."
Leipzig_deu_news_2023_1M,598256,Immer neue Berufsbezeichnungen finden Einzug in die Arbeitswelt.
Leipzig_deu_news_2023_1M,599119,"Im Mittelpunkt steht eine gezielte Stärkung von strukturschwachen und ländlichen Regionen, Unterstützung von Innovationen und Digitalisierung sowie die stetige Weiterbildung und Beratung von engagierten Menschen."
Leipzig_deu_news_2023_1M,599387,Im Museum Arbeitswelt zeigt Gerhard Haderer am Mittwoch die Sieger seines Kaktus-Awards.
Leipzig_deu_news_2023_1M,600598,"Implementierung und Umsetzung der nationalen Cloudstrategie, den bereits eingeschlagenen Weg der Digitalisierung des Unternehmens sowie die digitale Transformation kontinuierlich weiterverfolgen mit verschiedenen anstehenden Initiativen im 2023."
Leipzig_deu_news_2023_1M,601790,Im Saldo verlassen pro Jahr rund 20.000 Sachsen mehr als dazukommen den Arbeitsmarkt.
Leipzig_deu_news_2023_1M,603267,Im Symposium „Artistic and Artificial?“ geht es ab 13:00 Uhr um Musik und künstliche Intelligenz und im Konzert der DEGEM präsentieren ab 20:00 Uhr zeitgenössische Musikschaffende ihre elektroakustischen Werke für verschiedene Besetzungen.
